compound_name,inchikey,source_dataset,target_rt_min,candidate_runtime_min,candidate_ph,candidate_flow_ml_min,candidate_temperature_c,column_name,mobile_phase_system,predicted_rt_min,rt_fit_score,predicted_quality_score,confidence_score,ad_penalty,constraint_violation_count,suitable,label_source,runtime_penalty
ReTiNA:enaminert:2:155,WGHLZGJLWLNEBD-UHFFFAOYSA-N,ReTiNA:enaminert,0.699,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.574,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:156,DNLKCKCNHPVECZ-UHFFFAOYSA-N,ReTiNA:enaminert,1.2549,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.2549,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:156,DNLKCKCNHPVECZ-UHFFFAOYSA-N,ReTiNA:enaminert,1.2549,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.1299,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:157,WEEVTQBWRRXQRG-UHFFFAOYSA-N,ReTiNA:enaminert,0.8562,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.8562,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:157,WEEVTQBWRRXQRG-UHFFFAOYSA-N,ReTiNA:enaminert,0.8562,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7312,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:158,KULWJMKATIHEQM-UHFFFAOYSA-N,ReTiNA:enaminert,0.8651,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.8651,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:158,KULWJMKATIHEQM-UHFFFAOYSA-N,ReTiNA:enaminert,0.8651,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7401,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:159,XUYLWAYSCAFIDD-UHFFFAOYSA-N,ReTiNA:enaminert,0.7758,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.7758,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:159,XUYLWAYSCAFIDD-UHFFFAOYSA-N,ReTiNA:enaminert,0.7758,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.6508000000000003,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:160,BIAVQFMCIZKOFW-UHFFFAOYSA-N,ReTiNA:enaminert,1.0881,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0881,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:160,BIAVQFMCIZKOFW-UHFFFAOYSA-N,ReTiNA:enaminert,1.0881,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9631,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:161,IUACZWUXZJEVFK-UHFFFAOYSA-N,ReTiNA:enaminert,0.957,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.957,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:161,IUACZWUXZJEVFK-UHFFFAOYSA-N,ReTiNA:enaminert,0.957,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.832,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:metlin:1:162,LOEIRDBRYBHAJB-UHFFFAOYSA-N,ReTiNA:metlin,16.316666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.316666666666666,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:162,LOEIRDBRYBHAJB-UHFFFAOYSA-N,ReTiNA:metlin,16.316666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.191666666666666,0.8850868232890705,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:163,OMZYUVOATZSGJY-UHFFFAOYSA-N,ReTiNA:metlin,16.753333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.753333333333334,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:163,OMZYUVOATZSGJY-UHFFFAOYSA-N,ReTiNA:metlin,16.753333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.628333333333334,0.8880819737365698,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:164,LLGGUJANMZPOGV-UHFFFAOYSA-N,ReTiNA:metlin,11.8,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.8,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:164,LLGGUJANMZPOGV-UHFFFAOYSA-N,ReTiNA:metlin,11.8,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.675,0.8411016949152542,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:165,DBIHAPDVDDYEGW-UHFFFAOYSA-N,ReTiNA:metlin,9.946666666666664,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,9.946666666666664,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:165,DBIHAPDVDDYEGW-UHFFFAOYSA-N,ReTiNA:metlin,9.946666666666664,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.821666666666664,0.811494638069705,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:166,MHLOCMXDPZKWBC-AWEZNQCLSA-N,ReTiNA:metlin,11.71,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.71,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:166,MHLOCMXDPZKWBC-AWEZNQCLSA-N,ReTiNA:metlin,11.71,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.585,0.8398804440649018,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:167,OTIPVTZMCSYXED-UHFFFAOYSA-N,ReTiNA:metlin,12.928333333333336,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,12.928333333333336,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:167,OTIPVTZMCSYXED-UHFFFAOYSA-N,ReTiNA:metlin,12.928333333333336,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.803333333333336,0.8549697047827769,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:168,ITNPZTLDJCPSBZ-UHFFFAOYSA-N,ReTiNA:metlin,11.721666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.721666666666666,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:168,ITNPZTLDJCPSBZ-UHFFFAOYSA-N,ReTiNA:metlin,11.721666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.596666666666666,0.8400398123133798,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:169,OXFDXIZJYDZQII-UHFFFAOYSA-N,ReTiNA:metlin,11.431666666666668,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.431666666666668,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:169,OXFDXIZJYDZQII-UHFFFAOYSA-N,ReTiNA:metlin,11.431666666666668,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.306666666666668,0.8359819215629101,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:170,KEDQSKHSEVWEBO-UHFFFAOYSA-N,ReTiNA:metlin,21.675,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.675,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:170,KEDQSKHSEVWEBO-UHFFFAOYSA-N,ReTiNA:metlin,21.675,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,23.55,0.9134948096885813,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:171,ICJGQWWUAKFJPK-UHFFFAOYSA-N,ReTiNA:metlin,15.216666666666669,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.216666666666669,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:171,ICJGQWWUAKFJPK-UHFFFAOYSA-N,ReTiNA:metlin,15.216666666666669,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.09166666666667,0.8767798466593647,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:172,QPSWSRCKBSIMRB-UHFFFAOYSA-N,ReTiNA:metlin,15.49,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.49,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:172,QPSWSRCKBSIMRB-UHFFFAOYSA-N,ReTiNA:metlin,15.49,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.365000000000002,0.8789541639767592,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:173,WCIIAQXCWJGEQC-UHFFFAOYSA-N,ReTiNA:metlin,16.841666666666665,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.841666666666665,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:173,WCIIAQXCWJGEQC-UHFFFAOYSA-N,ReTiNA:metlin,16.841666666666665,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.716666666666665,0.8886689757545769,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:174,DSOUYIBAZRICDN-UHFFFAOYSA-N,ReTiNA:metlin,18.255,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.255,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:174,DSOUYIBAZRICDN-UHFFFAOYSA-N,ReTiNA:metlin,18.255,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,20.13,0.8972884141331142,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:175,CJAPFDGVNUFFHV-UHFFFAOYSA-N,ReTiNA:metlin,21.376666666666665,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.376666666666665,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:175,CJAPFDGVNUFFHV-UHFFFAOYSA-N,ReTiNA:metlin,21.376666666666665,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,23.251666666666665,0.9122875409324809,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:176,JQVBQJFFSYQXMS-UHFFFAOYSA-N,ReTiNA:metlin,17.166666666666668,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.166666666666668,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:176,JQVBQJFFSYQXMS-UHFFFAOYSA-N,ReTiNA:metlin,17.166666666666668,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.041666666666668,0.8907766990291263,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:177,UNEDFTVTTFKDOV-UHFFFAOYSA-N,ReTiNA:metlin,21.15,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.15,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:177,UNEDFTVTTFKDOV-UHFFFAOYSA-N,ReTiNA:metlin,21.15,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,23.025,0.9113475177304965,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:178,RZXNHJYBKOXFIH-UHFFFAOYSA-N,ReTiNA:metlin,22.456666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,22.456666666666667,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:178,RZXNHJYBKOXFIH-UHFFFAOYSA-N,ReTiNA:metlin,22.456666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,24.331666666666667,0.9165058631438325,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:179,KIORGJPALJHAFJ-UHFFFAOYSA-N,ReTiNA:metlin,18.58,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.58,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:179,KIORGJPALJHAFJ-UHFFFAOYSA-N,ReTiNA:metlin,18.58,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,20.455,0.8990850376749193,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:180,JNEJWQRLADGYBX-UHFFFAOYSA-N,ReTiNA:metlin,9.56,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,9.56,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:180,JNEJWQRLADGYBX-UHFFFAOYSA-N,ReTiNA:metlin,9.56,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,11.435,0.8038702928870293,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:181,YDJAOINOTAKOOZ-UHFFFAOYSA-N,ReTiNA:metlin,19.73333333333333,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.73333333333333,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:181,YDJAOINOTAKOOZ-UHFFFAOYSA-N,ReTiNA:metlin,19.73333333333333,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.60833333333333,0.9049831081081081,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:182,SPCQYXVYFXFEDS-UHFFFAOYSA-N,ReTiNA:metlin,12.048333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,12.048333333333334,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:182,SPCQYXVYFXFEDS-UHFFFAOYSA-N,ReTiNA:metlin,12.048333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.923333333333334,0.8443768156038179,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:183,JUIZNCSIAIJKCD-UHFFFAOYSA-N,ReTiNA:metlin,14.99,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.99,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:183,JUIZNCSIAIJKCD-UHFFFAOYSA-N,ReTiNA:metlin,14.99,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.865000000000002,0.8749166110740494,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:184,CRAGJGHZJWKSML-UHFFFAOYSA-N,ReTiNA:metlin,15.35,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.35,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:184,CRAGJGHZJWKSML-UHFFFAOYSA-N,ReTiNA:metlin,15.35,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.225,0.8778501628664495,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:185,CEJGWKYUOBKACK-UHFFFAOYSA-N,ReTiNA:metlin,19.19333333333333,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.19333333333333,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:185,CEJGWKYUOBKACK-UHFFFAOYSA-N,ReTiNA:metlin,19.19333333333333,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.06833333333333,0.9023098298020146,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:186,ACTURNFJOTWPRQ-UHFFFAOYSA-N,ReTiNA:metlin,20.101666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,20.101666666666667,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:186,ACTURNFJOTWPRQ-UHFFFAOYSA-N,ReTiNA:metlin,20.101666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.976666666666667,0.9067241522261835,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:187,ICLKLWCIQOARHY-UHFFFAOYSA-N,ReTiNA:metlin,16.343333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.343333333333334,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:187,ICLKLWCIQOARHY-UHFFFAOYSA-N,ReTiNA:metlin,16.343333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,18.218333333333334,0.8852743218437691,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:188,VXGKPKXUKWXVSI-UHFFFAOYSA-N,ReTiNA:metlin,14.526666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.526666666666667,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:188,VXGKPKXUKWXVSI-UHFFFAOYSA-N,ReTiNA:metlin,14.526666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.401666666666667,0.8709270307480496,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:189,YJJKRTRTXLWVFI-UHFFFAOYSA-N,ReTiNA:metlin,14.755,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.755,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:189,YJJKRTRTXLWVFI-UHFFFAOYSA-N,ReTiNA:metlin,14.755,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.630000000000003,0.8729244323957981,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:190,VPMMRNWYPKDQQI-OAHLLOKOSA-N,ReTiNA:metlin,17.391666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.391666666666666,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:190,VPMMRNWYPKDQQI-OAHLLOKOSA-N,ReTiNA:metlin,17.391666666666666,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.266666666666666,0.8921897460469573,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:191,TZADKXRSAWGEEP-UHFFFAOYSA-N,ReTiNA:metlin,17.548333333333336,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.548333333333336,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:191,TZADKXRSAWGEEP-UHFFFAOYSA-N,ReTiNA:metlin,17.548333333333336,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.423333333333336,0.8931522461772248,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:192,IBXLUBHBPYXGQT-UHFFFAOYSA-N,ReTiNA:metlin,16.008333333333333,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,16.008333333333333,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:192,IBXLUBHBPYXGQT-UHFFFAOYSA-N,ReTiNA:metlin,16.008333333333333,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.883333333333333,0.8828735033836543,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:193,ZVPGVVMFBBQCPU-UHFFFAOYSA-N,ReTiNA:metlin,13.85,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.85,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:193,ZVPGVVMFBBQCPU-UHFFFAOYSA-N,ReTiNA:metlin,13.85,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.725,0.8646209386281588,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:194,PDUSPCPFTBYVBS-UHFFFAOYSA-N,ReTiNA:metlin,13.516666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.516666666666667,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:194,PDUSPCPFTBYVBS-UHFFFAOYSA-N,ReTiNA:metlin,13.516666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.391666666666667,0.8612823674475956,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:195,GQYAPLZLNBSWGS-UHFFFAOYSA-N,ReTiNA:metlin,17.616666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,17.616666666666667,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:195,GQYAPLZLNBSWGS-UHFFFAOYSA-N,ReTiNA:metlin,17.616666666666667,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.491666666666667,0.8935666982024598,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:196,BWDUYQKYNKQIKN-QFIPXVFZSA-N,ReTiNA:metlin,13.341666666666669,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,13.341666666666669,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:196,BWDUYQKYNKQIKN-QFIPXVFZSA-N,ReTiNA:metlin,13.341666666666669,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,15.216666666666669,0.8594628357276702,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:197,MMHCRYPHPTVCRY-FQEVSTJZSA-N,ReTiNA:metlin,19.576666666666664,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,19.576666666666664,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:197,MMHCRYPHPTVCRY-FQEVSTJZSA-N,ReTiNA:metlin,19.576666666666664,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,21.451666666666664,0.9042227141154435,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:198,HTHGAIADRJRJOY-SNVBAGLBSA-N,ReTiNA:metlin,10.755,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,10.755,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:198,HTHGAIADRJRJOY-SNVBAGLBSA-N,ReTiNA:metlin,10.755,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,12.63,0.8256624825662483,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:199,NQIUEXGMAUSQSD-UHFFFAOYSA-N,ReTiNA:metlin,12.465,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,12.465,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
ReTiNA:metlin:1:199,NQIUEXGMAUSQSD-UHFFFAOYSA-N,ReTiNA:metlin,12.465,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,14.34,0.8495788206979542,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,1.0
ReTiNA:metlin:1:200,OHRJQQRXIZWXMH-UHFFFAOYSA-N,ReTiNA:metlin,9.278333333333334,23.0,7.0,0.1,40.0,"RP column 2.1 x 50 mm, 1.8 um",acn_formic_acid,9.278333333333334,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,1.0
